created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-01-02T10:43:45Z,1609863008209043500,1609863008209043457,General solution for RMarkdown documents: https://t.co/WG8IZxONl1,General solution for RMarkdown documents: https://t.co/WG8IZxONl1,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1609858041813340200,1609858041813340161,889583438268911600,889583438268911616,lnalborczyk,,,,NA,FALSE,0,4,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,65,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-02T09:41:20Z,1609847300050006e3,1609847300050006016,"Great new read from @stephensenn for any trialist, observationalist or casualist with an interest in analyzing data that are nested (or clustered, multilevel,...) 
https://t.co/Igmfevc2q6 https://t.co/apeSTxUiHo","Great new read from @stephensenn for any trialist, observationalist or casualist with an interest in analyzing data that are nested (or clustered, multilevel,...) 
https://t.co/Igmfevc2q6 https://t.co/apeSTxUiHo",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,43,200,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,187,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-26T16:22:59Z,1607411664860897300,1607411664860897281,"For me it was this @analisereal paper. Simple, concise and very easy to understand. I've been reviewing content on causal inference for my monograph and there's no better article to start understanding bad controls and the causal graph approach to causal inference than this paper https://t.co/vCSyaUcNnC https://t.co/y4GQgPdInU","For me it was this @analisereal paper. Simple, concise and very easy to understand. I've been reviewing content on causal inference for my monograph and there's no better article to start understanding bad controls and the causal graph approach to causal inference than this paper https://t.co/vCSyaUcNnC https://t.co/y4GQgPdInU",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,117,893,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,304,NA,,1606142852202913800,1606142852202913793,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-26T14:27:11Z,1607382521771352e3,1607382521771352064,"If you subscribe to the common trope that you should avoid ""causal language,"" I strongly recommend getting all the way to the very final two paragraphs in the discussion of this paper.

There is a big plot twist there, and it might change your mind. https://t.co/xHAq9Ppdza","If you subscribe to the common trope that you should avoid ""causal language,"" I strongly recommend getting all the way to the very final two paragraphs in the discussion of this paper.

There is a big plot twist there, and it might change your mind. https://t.co/xHAq9Ppdza",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,15,56,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,249,NA,,1606954969055522800,1606954969055522819,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-20T16:00:10Z,1605231595857670100,1605231595857670144,"I used to spend hours trying to figure out how to export my ggplots. Text sizes were always messed up when I used ggsave(). 😩

Once I learned about the {camcorder} package that problem was gone. Here's a demo of how I use it. #rstats https://t.co/MPFaRHahT7 https://t.co/XREDn4COTu","I used to spend hours trying to figure out how to export my ggplots. Text sizes were always messed up when I used ggsave(). 😩

Once I learned about the {camcorder} package that problem was gone. Here's a demo of how I use it. #rstats https://t.co/MPFaRHahT7 https://t.co/XREDn4COTu",FALSE,,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,52,402,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,257,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T15:54:53Z,1604505489844207600,1604505489844207616,"When you move from Twitter to Mastodon it is very easy to find all those people that you follow here on Twitter.

Just run https://t.co/RI7JYNDYHP click 'follow all' and you are done.","When you move from Twitter to Mastodon it is very easy to find all those people that you follow here on Twitter.

Just run https://t.co/RI7JYNDYHP click 'follow all' and you are done.",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1604201247304728600,1604201247304728577,610659001,610659001,MaxCRoser,,,,NA,FALSE,244,559,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,183,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15T07:54:14Z,1603297367893180400,1603297367893180416,"Some notes on getting up and running with {targets}, in case anyone is interested
#RStats

https://t.co/OsqY2tuxBz","Some notes on getting up and running with {targets}, in case anyone is interested
#RStats

https://t.co/OsqY2tuxBz",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,12,90,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,114,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10T22:24:04Z,1601704328901062700,1601704328901062656,i will never forget that moment Melody got tired of Nicole stealing all the main vocals so took the situation into her own hands. https://t.co/56UgzF7z9x,i will never forget that moment Melody got tired of Nicole stealing all the main vocals so took the situation into her own hands. https://t.co/56UgzF7z9x,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,9838,111206,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,129,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10T11:50:46Z,1601544951493533700,1601544951493533698,"Yes, I've neglected to post the rest of my tidyverse/r-lib ""advent"" tips on the socials, but @GaborCsardi's R installation manager, rig, really is the bee's knees!
🎁 “Day 10: rig” https://t.co/L3Mlh1er84 #rstats https://t.co/wLk3ea0ihN","Yes, I've neglected to post the rest of my tidyverse/r-lib ""advent"" tips on the socials, but @GaborCsardi's R installation manager, rig, really is the bee's knees!
🎁 “Day 10: rig” https://t.co/L3Mlh1er84 #rstats https://t.co/wLk3ea0ihN",FALSE,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,38,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,211,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10T07:59:17Z,1601486695618072600,1601486695618072576,"You can connect Zotero with your Google Drive if you don't want to pay $ for extra storage.

But most folks don't know how to go about it.

Here's how to connect Zotero with Google Drive 👇

A step-by-step tutorial with screenshots 🧵","You can connect Zotero with your Google Drive if you don't want to pay $ for extra storage.

But most folks don't know how to go about it.

Here's how to connect Zotero with Google Drive 👇

A step-by-step tutorial with screenshots 🧵",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,373,1769,FALSE,wjakethompson,FALSE,NA,en,NA,NA,232,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-06T05:44:33Z,1600003240472768500,1600003240472768513,Finally getting a chance to use the {priorsense} package and it's really neat. Supported by default in brms models so super simple to use. https://t.co/QPKn12TCsz,Finally getting a chance to use the {priorsense} package and it's really neat. Supported by default in brms models so super simple to use. https://t.co/QPKn12TCsz,FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,46,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,138,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-06T02:27:15Z,1599953586699767800,1599953586699767808,"I’m cropping these for privacy reasons/because I’m not trying to call out any one individual. These are all Lensa portraits where the mangled remains of an artist’s signature is still visible. That’s the remains of the signature of one of the multiple artists it stole from.

A 🧵 https://t.co/0lS4WHmQfW https://t.co/7GfDXZ22s1","I’m cropping these for privacy reasons/because I’m not trying to call out any one individual. These are all Lensa portraits where the mangled remains of an artist’s signature is still visible. That’s the remains of the signature of one of the multiple artists it stole from.

A 🧵 https://t.co/0lS4WHmQfW https://t.co/7GfDXZ22s1",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,8386,27286,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,303,NA,,1599949667978346500,1599949667978346497,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-29T15:30:33Z,1597613994466054100,1597613994466054148,"Ever needed to get data from a PDF,  but your only option was to do it manually? No more! here is one way you can use R to get your data right out of PDF files: https://t.co/0X9pcsNKKz","Ever needed to get data from a PDF,  but your only option was to do it manually? No more! here is one way you can use R to get your data right out of PDF files: https://t.co/0X9pcsNKKz",FALSE,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,53,319,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,184,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-25T18:56:40Z,159621631600785e4,1596216316007849984,england really gotta sit there and listen to a national anthem that is entirely predicated on telling them to fuck off,england really gotta sit there and listen to a national anthem that is entirely predicated on telling them to fuck off,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,36,759,FALSE,wjakethompson,FALSE,NA,en,NA,NA,118,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-21T20:26:22Z,1594789337287495700,1594789337287495680,"Bless you @ClausWilke every time I need a dataviz resource your name pops up. Here's a great set of slides on color scales.
https://t.co/lJDRKkctcZ","Bless you @ClausWilke every time I need a dataviz resource your name pops up. Here's a great set of slides on color scales.
https://t.co/lJDRKkctcZ",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,45,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,147,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-21T03:30:12Z,159453361115145e4,1594533611151450112,The level of relief I'm feeling that the Chargers are punting should be all the evidence Staley needs that he's making the wrong decision.,The level of relief I'm feeling that the Chargers are punting should be all the evidence Staley needs that he's making the wrong decision.,FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,21,614,FALSE,wjakethompson,FALSE,NA,en,NA,NA,138,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-18T07:12:10Z,1593502306254848e3,1593502306254848000,Excited to share the new codegrip package for reshaping #rstats code! Includes #RStudio addins for reshaping and navigation. Get it at https://t.co/eUUeBrNklG https://t.co/JE3Sl1KM17,Excited to share the new codegrip package for reshaping #rstats code! Includes #RStudio addins for reshaping and navigation. Get it at https://t.co/eUUeBrNklG https://t.co/JE3Sl1KM17,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,63,335,FALSE,wjakethompson,FALSE,NA,en,FALSE,NA,158,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-18T12:53:13Z,1593588134482268200,1593588134482268160,This package is surprisingly amazing — I love being able to switch to all-arguments-on-one-line fro one-argument-per-line and back at the press of a key. So great when you realise that mutate() really should've been multiple lines. #rstats https://t.co/6Pb5pf3JR3,This package is surprisingly amazing — I love being able to switch to all-arguments-on-one-line fro one-argument-per-line and back at the press of a key. So great when you realise that mutate() really should've been multiple lines. #rstats https://t.co/6Pb5pf3JR3,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,17,139,TRUE,wjakethompson,FALSE,NA,en,FALSE,NA,239,NA,,1593502306254848e3,1593502306254848000,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-18T01:39:31Z,1593418591424192500,1593418591424192512,Looks like I need to do another https://t.co/lAWKIT8qyv check for new mastodon joiners,Looks like I need to do another https://t.co/lAWKIT8qyv check for new mastodon joiners,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,14,TRUE,wjakethompson,FALSE,NA,en,FALSE,NA,86,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-18T01:11:43Z,1593411598223392800,1593411598223392769,"@EmilBargmann @andrewheiss One option is to use a scale transform: ggdist will apply the appropriate Jacobian correction to the density, though it's still tricky (e.g. setting breaks is annoying)

If you have your prior as a distributional object you could also use distributional::dist_transformed() on it https://t.co/OoVgflL0Gj","@EmilBargmann @andrewheiss One option is to use a scale transform: ggdist will apply the appropriate Jacobian correction to the density, though it's still tricky (e.g. setting breaks is annoying)

If you have your prior as a distributional object you could also use distributional::dist_transformed() on it https://t.co/OoVgflL0Gj",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1593148631208857600,1593148631208857600,824714980536811500,824714980536811521,EmilBargmann,,,,NA,FALSE,1,5,TRUE,wjakethompson,FALSE,NA,en,FALSE,NA,306,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-17T02:20:58Z,1593066635514228700,1593066635514228737,"Loving tidybayes + ggdist more and more and more. Check out how easy it is to plot all your priors (even the tricky LKJ distribution!) at once, automatically, with ggdist::parse_dist()! (code here: https://t.co/EsLoKQjU9S) #rstats #bayes #brms https://t.co/nutue7MC4d","Loving tidybayes + ggdist more and more and more. Check out how easy it is to plot all your priors (even the tricky LKJ distribution!) at once, automatically, with ggdist::parse_dist()! (code here: https://t.co/EsLoKQjU9S) #rstats #bayes #brms https://t.co/nutue7MC4d",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,29,169,TRUE,wjakethompson,FALSE,NA,en,FALSE,NA,243,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-15T00:15:58Z,1592310403014725600,1592310403014725635,"@lennysan Haven't had to untangle my flag since... 

Jetlifee Rotating Flag Pole Rings Spinning Flag Pole Clips with Carabiner 360° Rotating Anti Wrap Flag Mounting Rings for 0.75-1 Inch Diameter Flagpole- Pack of 2 (White) https://t.co/JVUzdw2e5b","@lennysan Haven't had to untangle my flag since... 

Jetlifee Rotating Flag Pole Rings Spinning Flag Pole Clips with Carabiner 360° Rotating Anti Wrap Flag Mounting Rings for 0.75-1 Inch Diameter Flagpole- Pack of 2 (White) https://t.co/JVUzdw2e5b",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1592290156002054100,1592290156002054144,7958322,7958322,lennysan,,,,NA,FALSE,0,7,TRUE,wjakethompson,FALSE,NA,en,FALSE,NA,247,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14T23:17:41Z,1592295735076483e3,1592295735076483073,"@lennysan Goodr sun glasses. 

https://t.co/wjNmn5oWC4","@lennysan Goodr sun glasses. 

https://t.co/wjNmn5oWC4",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1592290156002054100,1592290156002054144,7958322,7958322,lennysan,,,,NA,FALSE,0,97,TRUE,wjakethompson,FALSE,NA,en,FALSE,NA,54,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14T22:55:31Z,1592290156002054100,1592290156002054144,"What's something under $100 that you bought (or were gifted) that makes you very happy?

Can be work stuff, kitchen stuff, books, gadgets, subscriptions, experiences—anything at all.

Thinking about doing a gift guide again this year, and looking for inspiration 🎁","What's something under $100 that you bought (or were gifted) that makes you very happy?

Can be work stuff, kitchen stuff, books, gadgets, subscriptions, experiences—anything at all.

Thinking about doing a gift guide again this year, and looking for inspiration 🎁",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,153,2664,TRUE,wjakethompson,FALSE,NA,en,NA,NA,264,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14T13:00:12Z,1592140339854209e3,1592140339854209025,"You should always work on improving your model evaluation skills.

Model evaluation is the worst taught skill in machine learning, and I believe the best way of improving is through practice.

But, this paper from @rasbt is by far my favorite single written resource: https://t.co/rQvnotJWJq","You should always work on improving your model evaluation skills.

Model evaluation is the worst taught skill in machine learning, and I believe the best way of improving is through practice.

But, this paper from @rasbt is by far my favorite single written resource: https://t.co/rQvnotJWJq",FALSE,,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,526,2796,TRUE,wjakethompson,FALSE,NA,en,FALSE,NA,267,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14T11:51:30Z,1592123054158905300,1592123054158905345,"Image description: book cover for ""Do not use averages with LIKERT scale data, with examples using #rstats"" authored by Dwight Barry

https://t.co/IYzaPSIuxN https://t.co/USR5a1peBO","Image description: book cover for ""Do not use averages with LIKERT scale data, with examples using #rstats"" authored by Dwight Barry

https://t.co/IYzaPSIuxN https://t.co/USR5a1peBO",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,108,565,TRUE,wjakethompson,FALSE,NA,en,FALSE,NA,157,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-07T22:19:43Z,1589744432685133800,1589744432685133825,"If you wanted to present Bayesian (vs frequentist) analysis to 2nd year grad students in a brief 20-40 min talk, what paper would you have them look through beforehand? 

I'm leaning towards Kruschke &amp; Liddell (2014; https://t.co/M0VcekD6Vw) ""The Bayesian New Statistics.""","If you wanted to present Bayesian (vs frequentist) analysis to 2nd year grad students in a brief 20-40 min talk, what paper would you have them look through beforehand? 

I'm leaning towards Kruschke &amp; Liddell (2014; https://t.co/M0VcekD6Vw) ""The Bayesian New Statistics.""",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,24,224,TRUE,wjakethompson,FALSE,NA,en,FALSE,NA,276,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-07T11:49:20Z,1589585791784583200,1589585791784583168,"I found this advice useful about making the transition to #Mastodon 
1. Join! - any server, you can connect across (I joined https://t.co/deFysta9va) 
2. Put your mastodon handle in Twitter bio
3. Use https://t.co/jH3WMrPhlp to import","I found this advice useful about making the transition to #Mastodon 
1. Join! - any server, you can connect across (I joined https://t.co/deFysta9va) 
2. Put your mastodon handle in Twitter bio
3. Use https://t.co/jH3WMrPhlp to import",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,7,TRUE,wjakethompson,FALSE,NA,en,FALSE,NA,234,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-06T03:38:30Z,1589099882341490700,1589099882341490688,"With more and more people joining 🐘Mastodon and adding their new profile names to their bio/username, this app has become really useful for tracking down people you follow here over there: https://t.co/N0AcrxDYoD","With more and more people joining 🐘Mastodon and adding their new profile names to their bio/username, this app has become really useful for tracking down people you follow here over there: https://t.co/N0AcrxDYoD",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,12,61,TRUE,wjakethompson,FALSE,NA,en,FALSE,NA,212,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
